Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Transmitter Code-Space,Transmitter ID Number,Signal Level (dB),Noise-Level (dB),C,Channel,Distance (m),Tag GPS Coords,Sensor GPS Coords,Time (s),Time of Flight (s),Predicted Distance (m)
457012,101,2021-07-14 16:50:36.255,A69-1602,65477,82.5,36.0,0,#89,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",127.101,0.0009285714285560687,1.3557142856918603
457012,102,2021-07-14 16:50:44.434,A69-1602,65477,82.5,36.0,0,#88,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",135.28,0.0008571428571428896,1.2514285714286189
457012,103,2021-07-14 16:50:52.613,A69-1602,65477,82.0,37.0,0,#83,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",143.459,0.000785714285687078,1.147142857103134
457012,104,2021-07-14 16:51:00.792,A69-1602,65477,82.0,37.5,0,#8B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",151.638,0.0007142857142596881,1.0428571428191447
457012,105,2021-07-14 16:51:08.972,A69-1602,65477,82.5,38.0,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",159.818,0.001642857142837073,2.3985714285421267
457012,106,2021-07-14 16:51:17.151,A69-1602,65477,82.0,38.0,0,#86,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",167.997,0.0015714285714096832,2.2942857142581374
457012,107,2021-07-14 16:51:25.329,A69-1602,65477,82.0,38.0,0,#8D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",176.175,0.0004999999999775184,0.7299999999671769
457012,109,2021-07-14 16:51:41.687,A69-1602,65477,82.5,39.0,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",192.533,0.00035714285712273863,0.5214285713991984
457012,110,2021-07-14 16:52:14.404,A69-1602,65477,82.0,39.5,0,#86,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",225.25,0.0010714285714179539,1.5642857142702127
457012,112,2021-07-14 16:52:30.763,A69-1602,65477,82.5,30.0,0,#85,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",241.609,0.0019285714285395272,2.8157142856677098
457012,113,2021-07-14 16:53:11.658,A69-1602,65477,82.0,40.5,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",282.504,0.001571428571374156,2.294285714206268
457012,115,2021-07-14 16:53:44.374,A69-1602,65477,82.0,40.0,0,#88,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",315.22,0.0012857142856645964,1.8771428570703108
457012,118,2021-07-14 16:55:55.240,A69-1602,65477,82.0,40.0,0,#87,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",446.086,0.0021428571428359078,3.1285714285404254
457012,121,2021-07-14 16:57:41.573,A69-1602,65477,82.0,39.5,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",552.419,0.007214285714223223,10.532857142765906
457012,123,2021-07-14 16:59:19.723,A69-1602,65477,82.0,35.5,0,#96,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",650.569,0.00835714285704725,12.201428571288986
457012,127,2021-07-14 17:01:30.590,A69-1602,65477,82.0,40.0,0,#80,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",781.436,0.010214285714251758,14.912857142807567
457012,128,2021-07-14 17:01:46.949,A69-1602,65477,82.0,40.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",797.795,0.011071428571316488,16.164285714122073
457012,130,2021-07-14 17:02:52.382,A69-1602,65477,82.0,40.0,0,#7E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",863.228,0.011499999999873722,16.789999999815635
457012,131,2021-07-14 17:03:16.920,A69-1602,65477,82.0,40.0,0,#7E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",887.766,0.012285714285596327,17.937142856970638
457012,136,2021-07-14 17:06:41.399,A69-1602,65477,81.5,40.5,0,#97,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1092.245,0.014499999999788571,21.169999999691314
457012,137,2021-07-14 17:07:05.937,A69-1602,65477,81.5,40.0,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1116.783,0.015285714285511176,22.317142856846317
457012,139,2021-07-14 17:08:11.371,A69-1602,65477,82.0,40.0,0,#86,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1182.217,0.016714285714272137,24.40285714283732
457012,142,2021-07-14 17:09:33.162,A69-1602,65477,82.0,40.0,0,#83,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1264.008,0.016999999999917748,24.81999999987991
457012,143,2021-07-14 17:10:22.236,A69-1602,65477,82.0,40.0,0,#7C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1313.082,0.016571428571182878,24.194285713927002
457012,145,2021-07-14 17:11:03.133,A69-1602,65477,82.0,40.5,0,#7F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1353.979,0.018214285714197587,26.592857142728477
457012,147,2021-07-14 17:11:52.208,A69-1602,65477,81.5,40.5,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1403.054,0.018785714285666444,27.427142857073008
457012,149,2021-07-14 17:12:41.286,A69-1602,65477,82.0,40.5,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1452.132,0.02235714285706436,32.641428571313966
457012,151,2021-07-14 17:13:46.719,A69-1602,65477,82.0,40.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1517.565,0.022785714285621594,33.26714285700753
457012,154,2021-07-14 17:15:33.047,A69-1602,65477,81.5,40.5,0,#8E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1623.893,0.022857142857013457,33.37142857123965
457012,155,2021-07-14 17:16:05.764,A69-1602,65477,81.5,40.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1656.61,0.023571428571166564,34.41428571390318
457012,157,2021-07-14 17:16:54.838,A69-1602,65477,81.5,40.5,0,#9D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1705.684,0.023142857142659068,33.78857142828224
457012,158,2021-07-14 17:17:03.015,A69-1602,65477,79.5,41.0,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1713.861,0.021071428571136863,30.76428571385982
457012,160,2021-07-14 17:17:43.913,A69-1602,65477,81.5,40.5,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1754.759,0.023714285714127925,34.62285714262677
457012,161,2021-07-14 17:17:52.093,A69-1602,65477,81.5,40.5,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1762.939,0.024642857142762153,35.978571428432744
457012,162,2021-07-14 17:18:00.271,A69-1602,65477,81.5,40.5,0,#89,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1771.117,0.023571428571216302,34.4142857139758
457012,164,2021-07-14 17:18:32.987,A69-1602,65477,81.5,41.0,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1803.833,0.02328571428562043,33.99714285700583
457012,165,2021-07-14 17:19:05.705,A69-1602,65477,81.5,40.0,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1836.551,0.02499999999974989,36.49999999963484
457012,167,2021-07-14 17:20:19.317,A69-1602,65477,81.5,40.5,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1910.163,0.025357142856964998,37.0214285711689
457012,169,2021-07-14 17:20:35.676,A69-1602,65477,81.5,40.5,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1926.522,0.026214285714029728,38.2728571424834
457012,171,2021-07-14 17:21:32.932,A69-1602,65477,81.5,40.5,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1983.778,0.028714285714109167,41.92285714259938
457012,172,2021-07-14 17:21:41.112,A69-1602,65477,81.5,41.0,0,#7F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",1991.958,0.029642857142743395,43.27857142840536
457012,174,2021-07-14 17:22:30.187,A69-1602,65477,81.5,40.5,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2041.033,0.03021428571398488,44.11285714241792
457012,175,2021-07-14 17:22:46.544,A69-1602,65477,81.0,40.5,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2057.39,0.029071428571324276,42.44428571413344
457012,176,2021-07-14 17:23:11.082,A69-1602,65477,81.5,41.0,0,#88,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2081.928,0.02985714285704688,43.591428571288446
457012,178,2021-07-14 17:23:35.619,A69-1602,65477,81.5,41.0,0,#96,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2106.465,0.02964285714256576,43.27857142814601
457012,179,2021-07-14 17:24:16.514,A69-1602,65477,81.0,41.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2147.36,0.029285714285400388,42.75714285668457
457012,180,2021-07-14 17:24:24.693,A69-1602,65477,80.0,41.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2155.539,0.029214285714058263,42.652857142525065
457012,182,2021-07-14 17:24:41.054,A69-1602,65477,81.0,41.0,0,#83,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2171.9,0.0320714285710757,46.82428571377052
457012,183,2021-07-14 17:25:05.590,A69-1602,65477,81.0,40.5,0,#8E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2196.436,0.0308571428568456,45.051428570994574
457012,185,2021-07-14 17:25:30.128,A69-1602,65477,81.0,41.0,0,#87,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2220.974,0.031642857142568204,46.19857142814958
457012,186,2021-07-14 17:25:46.485,A69-1602,65477,81.5,41.0,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2237.331,0.030499999999680227,44.52999999953313
457012,187,2021-07-14 17:25:54.665,A69-1602,65477,81.0,41.0,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2245.511,0.03142857142854183,45.88571428567107
457012,188,2021-07-14 17:26:02.844,A69-1602,65477,81.5,40.5,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2253.69,0.03135714285674496,45.78142857084764
457012,190,2021-07-14 17:26:43.738,A69-1602,65477,79.0,40.5,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2294.584,0.029999999999830607,43.799999999752686
457012,191,2021-07-14 17:27:08.277,A69-1602,65477,81.0,41.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2319.123,0.03178571428530219,46.4071428565412
457012,192,2021-07-14 17:27:16.456,A69-1602,65477,81.5,41.0,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2327.302,0.031714285713960066,46.3028571423817
457012,194,2021-07-14 17:27:32.814,A69-1602,65477,81.5,40.5,0,#96,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2343.66,0.03157142857127582,46.09428571406269
457012,195,2021-07-14 17:27:57.351,A69-1602,65477,81.0,41.0,0,#91,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2368.197,0.031357142856794695,45.781428570920255
457012,196,2021-07-14 17:28:21.886,A69-1602,65477,81.0,40.5,0,#9B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2392.732,0.029142857142815615,42.5485714285108
457012,198,2021-07-14 17:28:38.247,A69-1602,65477,81.0,41.0,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2409.093,0.03199999999983305,46.719999999756254
457012,200,2021-07-14 17:29:35.502,A69-1602,65477,81.0,40.5,0,#84,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2466.348,0.033499999999936136,48.90999999990676
457012,201,2021-07-14 17:29:43.682,A69-1602,65477,81.5,41.0,0,#8E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2474.528,0.03442857142834299,50.26571428538077
457012,203,2021-07-14 17:30:49.116,A69-1602,65477,81.0,41.0,0,#81,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2539.962,0.035857142856649205,52.35142857070784
457012,204,2021-07-14 17:31:13.653,A69-1602,65477,81.0,41.0,0,#80,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2564.499,0.03564285714262283,52.03857142822933
457012,205,2021-07-14 17:31:21.832,A69-1602,65477,81.0,41.0,0,#7F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2572.678,0.035571428571280705,51.93428571406983
457012,207,2021-07-14 17:32:19.087,A69-1602,65477,81.0,41.0,0,#8B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2629.933,0.037071428570929044,54.124285713556404
457012,209,2021-07-14 17:32:51.803,A69-1602,65477,81.0,41.0,0,#85,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2662.649,0.036785714285560545,53.707142856918395
457012,210,2021-07-14 17:32:59.982,A69-1602,65477,81.0,41.0,0,#8D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2670.828,0.03671428571421842,53.60285714275889
457012,212,2021-07-14 17:33:40.876,A69-1602,65477,81.0,40.5,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2711.722,0.03535714285684932,51.62142857100001
457012,213,2021-07-14 17:33:57.236,A69-1602,65477,81.0,40.5,0,#8B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2728.082,0.03721428571411778,54.33285714261196
457012,215,2021-07-14 17:34:38.131,A69-1602,65477,80.5,41.0,0,#87,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2768.977,0.03685714285695241,53.811428571150515
457012,216,2021-07-14 17:35:19.029,A69-1602,65477,81.0,41.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2809.875,0.03949999999948872,57.669999999253534
457012,218,2021-07-14 17:35:35.386,A69-1602,65477,81.0,41.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2826.232,0.03835714285705549,56.00142857130102
457012,219,2021-07-14 17:35:51.745,A69-1602,65477,81.0,41.0,0,#8E,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2842.591,0.03921428571412022,57.252857142615525
457012,221,2021-07-14 17:36:49.000,A69-1602,65477,81.0,41.0,0,#7F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2899.846,0.04071428571376856,59.4428571421021
457012,222,2021-07-14 17:37:13.541,A69-1602,65477,81.0,41.0,0,#82,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2924.387,0.0444999999996476,64.9699999994855
457012,224,2021-07-14 17:37:29.899,A69-1602,65477,80.5,40.5,0,#A3,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2940.745,0.04435714285696335,64.76142857116649
457012,225,2021-07-14 17:37:46.257,A69-1602,65477,81.0,41.0,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2957.103,0.04421428571382435,64.55285714218356
457012,226,2021-07-14 17:38:02.616,A69-1602,65477,81.0,41.0,0,#88,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",2973.462,0.04507142857088908,65.80428571349806
457012,228,2021-07-14 17:38:51.691,A69-1602,65477,81.0,41.0,0,#91,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3022.537,0.045642857142585314,66.63857142817456
457012,229,2021-07-14 17:38:59.870,A69-1602,65477,81.0,41.0,0,#99,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3030.716,0.04557142857124319,66.53428571401506
457012,230,2021-07-14 17:39:08.050,A69-1602,65477,80.5,41.0,0,#86,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3038.896,0.046499999999650043,67.88999999948906
457012,232,2021-07-14 17:39:32.587,A69-1602,65477,81.0,40.5,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3063.433,0.04628571428516892,67.57714285634663
457012,233,2021-07-14 17:40:05.303,A69-1602,65477,80.5,41.0,0,#7F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3096.149,0.04599999999980042,67.15999999970862
457012,234,2021-07-14 17:40:13.482,A69-1602,65477,81.0,41.0,0,#83,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3104.328,0.0459285714284583,67.05571428554912
457012,236,2021-07-14 17:41:02.558,A69-1602,65477,80.5,41.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3153.404,0.04749999999944876,69.34999999919519
457012,238,2021-07-14 17:41:35.275,A69-1602,65477,81.0,41.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3186.121,0.04821428571382924,70.39285714219069
457012,240,2021-07-14 17:43:05.244,A69-1602,65477,80.5,41.0,0,#84,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3276.09,0.047428571428156374,69.2457142851083
457012,241,2021-07-14 17:43:13.423,A69-1602,65477,80.5,41.0,0,#83,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3284.269,0.04735714285681425,69.1414285709488
457012,242,2021-07-14 17:43:21.602,A69-1602,65477,80.5,41.0,0,#82,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3292.448,0.047285714285472125,69.0371428567893
457012,244,2021-07-14 17:43:37.961,A69-1602,65477,80.5,41.0,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3308.807,0.048142857142536855,70.28857142810381
457012,245,2021-07-14 17:43:51.284,A69-1601,9825,37.5,37.5,0,#64,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3322.13,5.192071428570973,7580.4242857136205
457012,246,2021-07-14 17:44:10.677,A69-1602,65477,80.5,41.0,0,#91,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3341.523,0.04785714285671361,69.87142857080187
457012,248,2021-07-14 17:44:51.573,A69-1602,65477,80.5,41.0,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3382.419,0.048499999999751964,70.80999999963787
457012,249,2021-07-14 17:45:07.931,A69-1602,65477,80.5,40.5,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3398.777,0.04835714285661297,70.60142857065493
457012,250,2021-07-14 17:45:16.111,A69-1602,65477,80.5,41.0,0,#82,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3406.957,0.04928571428547457,71.95714285679287
457012,252,2021-07-14 17:45:40.651,A69-1602,65477,80.5,41.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3431.497,0.05207142857114988,76.02428571387883
457012,253,2021-07-14 17:46:05.188,A69-1602,65477,80.5,41.0,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3456.034,0.05185714285666876,75.71142857073639
457012,255,2021-07-14 17:47:10.622,A69-1602,65477,80.5,41.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3521.468,0.05328571428542972,77.79714285672739
457012,256,2021-07-14 17:47:18.801,A69-1602,65477,80.5,41.0,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3529.647,0.053214285714087595,77.69285714256789
457012,257,2021-07-14 17:47:26.980,A69-1602,65477,80.5,41.0,0,#9A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3537.826,0.05314285714229072,77.58857142774445
457012,259,2021-07-14 17:47:43.338,A69-1602,65477,80.5,41.5,0,#9D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3554.184,0.05299999999960647,77.37999999942545
457012,260,2021-07-14 17:48:16.055,A69-1602,65477,80.5,41.0,0,#8D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3586.901,0.05371428571398695,78.42285714242095
457012,261,2021-07-14 17:48:24.234,A69-1602,65477,80.5,41.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3595.08,0.05364285714264483,78.31857142826145
457012,263,2021-07-14 17:48:48.772,A69-1602,65477,80.5,41.0,0,#9B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3619.618,0.054428571428367434,79.46571428541645
457012,264,2021-07-14 17:49:05.130,A69-1602,65477,80.5,41.0,0,#8A,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3635.976,0.05428571428522844,79.25714285643352
457012,266,2021-07-14 17:49:37.848,A69-1602,65477,80.5,41.0,0,#A1,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3668.694,0.055999999999812644,81.75999999972646
457012,268,2021-07-14 17:50:35.101,A69-1602,65477,82.0,41.0,0,#84,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3725.947,0.055499999999508276,81.02999999928208
457012,269,2021-07-14 17:51:15.996,A69-1602,65477,80.5,41.0,0,#9D,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3766.842,0.055142857142342905,80.50857142782064
457012,270,2021-07-14 17:51:24.174,A69-1602,65477,78.5,41.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3775.02,0.0540714285712518,78.94428571402763
457012,272,2021-07-14 17:52:05.072,A69-1602,65477,80.5,41.0,0,#88,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3815.918,0.056714285713788115,82.80285714213065
457012,273,2021-07-14 17:52:21.430,A69-1602,65477,80.5,41.0,0,#85,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3832.276,0.056571428571103866,82.59428571381164
457012,275,2021-07-14 17:52:29.610,A69-1602,65477,80.5,40.5,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3840.456,0.05749999999951072,83.94999999928565
457012,276,2021-07-14 17:52:37.789,A69-1602,65477,80.5,37.5,0,#AA,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3848.635,0.057428571428168596,83.84571428512615
457012,277,2021-07-14 17:52:45.968,A69-1602,65477,80.5,36.0,0,#A3,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3856.814,0.05735714285682647,83.74142857096665
457012,278,2021-07-14 17:53:02.326,A69-1602,65477,80.0,37.5,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3873.172,0.057214285713687474,83.53285714198371
457012,279,2021-07-14 17:53:10.506,A69-1602,65477,80.0,38.0,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3881.352,0.058142857142549076,84.88857142812165
457012,280,2021-07-14 17:53:18.685,A69-1602,65477,80.5,38.5,0,#A1,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3889.531,0.05807142857120695,84.78428571396215
457012,281,2021-07-14 17:53:26.864,A69-1602,65477,80.0,36.0,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3897.71,0.05799999999941008,84.67999999913872
457012,283,2021-07-14 17:53:35.046,A69-1602,65477,80.0,36.5,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3905.892,0.06092857142822439,88.9557142852076
457012,284,2021-07-14 17:53:43.225,A69-1602,65477,80.0,35.5,0,#91,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3914.071,0.06085714285688226,88.8514285710481
457012,285,2021-07-14 17:53:51.405,A69-1602,65477,80.0,39.0,0,#90,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3922.251,0.06178571428528912,90.20714285652211
457012,286,2021-07-14 17:53:59.584,A69-1602,65477,80.0,35.5,0,#A2,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3930.43,0.06171428571394699,90.10285714236261
457012,287,2021-07-14 17:54:07.763,A69-1602,65477,80.0,36.0,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3938.609,0.06164285714260487,89.9985714282031
457012,288,2021-07-14 17:54:15.942,A69-1602,65477,80.5,35.0,0,#9B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3946.788,0.061571428570807996,89.89428571337967
457012,289,2021-07-14 17:54:24.121,A69-1602,65477,80.0,35.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3954.967,0.06149999999946587,89.78999999922017
457012,291,2021-07-14 17:54:32.299,A69-1602,65477,78.0,40.0,0,#97,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3963.145,0.06042857142837477,88.22571428542716
457012,292,2021-07-14 17:54:40.479,A69-1602,65477,80.0,35.0,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3971.325,0.06135714285678162,89.58142857090117
457012,293,2021-07-14 17:54:48.658,A69-1602,65477,80.0,35.5,0,#A1,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3979.504,0.061285714285439497,89.47714285674166
457012,294,2021-07-14 17:54:56.838,A69-1602,65477,80.0,36.5,0,#A2,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3987.684,0.06221428571384635,90.83285714221567
457012,295,2021-07-14 17:55:05.017,A69-1602,65477,80.0,34.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",3995.863,0.062142857142504226,90.72857142805617
457012,296,2021-07-14 17:55:13.196,A69-1602,65477,80.0,36.0,0,#96,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",4004.042,0.0620714285711621,90.62428571389667
457012,297,2021-07-14 17:55:21.375,A69-1602,65477,80.0,36.0,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",4012.221,0.06199999999936523,90.51999999907324
457012,299,2021-07-14 17:55:29.554,A69-1602,65477,80.0,36.5,0,#A3,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",4020.4,0.061928571428023105,90.41571428491373
