Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Transmitter Code-Space,Transmitter ID Number,Signal Level (dB),Noise-Level (dB),C,Channel,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)457012,234,2021-07-22 11:14:51.858,A69-1602,65477,81.5,36.0,0,#8F,"(34.109135, -117.71281)","(34.109172, -117.71241)",0.0,10,0.0,0.0
457012,303,2021-07-22 11:23:10.811,A69-1602,65477,82.0,40.5,0,#82,"(34.109135, -117.71281)","(34.109172, -117.71241)",425.523242,10,0.2115277142856513,308.8304628570509
457012,304,2021-07-22 11:23:18.990,A69-1602,65477,82.0,39.5,0,#92,"(34.109135, -117.71281)","(34.109172, -117.71241)",433.702242,10,0.21145628571425235,308.7261771428084
457012,306,2021-07-22 11:23:27.169,A69-1602,65477,82.0,39.5,0,#89,"(34.109135, -117.71281)","(34.109172, -117.71241)",441.881242,10,0.21138485714279653,308.62189142848297
457012,307,2021-07-22 11:23:35.348,A69-1602,65477,82.0,39.0,0,#83,"(34.109135, -117.71281)","(34.109172, -117.71241)",450.060242,10,0.21131342857139757,308.51760571424046
457012,308,2021-07-22 11:23:43.527,A69-1602,65477,82.0,39.5,0,#87,"(34.109135, -117.71281)","(34.109172, -117.71241)",458.239242,10,0.21124199999994175,308.41331999991496
457012,309,2021-07-22 11:23:51.706,A69-1602,65477,82.0,40.0,0,#82,"(34.109135, -117.71281)","(34.109172, -117.71241)",466.418242,10,0.21117057142854279,308.30903428567245
457012,310,2021-07-22 11:23:59.885,A69-1602,65477,82.5,36.0,0,#94,"(34.109135, -117.71281)","(34.109172, -117.71241)",474.597242,10,0.21109914285708697,308.20474857134695
457012,311,2021-07-22 11:24:08.064,A69-1602,65477,82.5,35.5,0,#89,"(34.109135, -117.71281)","(34.109172, -117.71241)",482.776242,10,0.211027714285688,308.1004628571045
457012,312,2021-07-22 11:24:24.422,A69-1602,65477,82.0,39.0,0,#82,"(34.109135, -117.71281)","(34.109172, -117.71241)",490.955242,10,0.2109562857142322,307.996177142779
457012,314,2021-07-22 11:24:32.601,A69-1602,65477,82.0,40.0,0,#83,"(34.109135, -117.71281)","(34.109172, -117.71241)",499.134242,10,0.21088485714277638,307.8918914284535
457012,315,2021-07-22 11:24:40.780,A69-1602,65477,82.0,40.5,0,#87,"(34.109135, -117.71281)","(34.109172, -117.71241)",507.313242,10,0.21081342857137741,307.78760571421105457012,317,2021-07-22 11:24:48.959,A69-1602,65477,82.0,40.0,0,#89,"(34.109135, -117.71281)","(34.109172, -117.71241)",523.671242,10,0.21067057142852263,307.57903428564305
